1,2,3,4,Posture
0.0,0.017724608,0.03323364,0.0,3.0
0.0,0.016918943999999998,0.03323364,0.0,3.0
0.0,0.016314696,0.034844968,0.0,3.0
0.0,0.016717528,0.033636472,0.0,3.0
0.0,0.016717528,0.033032224,0.0,3.0
0.0,0.017523192,0.033032224,0.0,3.0
0.0,0.017321776,0.03222656,0.000402832,3.0
0.0,0.017724608,0.032830808,0.0,3.0
0.0,0.017724608,0.032830808,0.0,3.0
0.0,0.017926024,0.033032224,0.0,3.0
0.0,0.017926024,0.032629392,0.0,3.0
0.0,0.016717528,0.031823728,0.0,3.0
0.0,0.017523192,0.03222656,0.0,3.0
0.0,0.017926024,0.031622312,0.0,3.0
0.0,0.017523192,0.031420896,0.0,3.0
0.0,0.016918943999999998,0.030615232,0.0,3.0
0.0,0.016918943999999998,0.031823728,0.0,3.0
0.0,0.018127439999999998,0.0302124,0.0,3.0
0.0,0.017321776,0.031420896,0.0,3.0
0.0,0.018328856,0.031622312,0.0,4.0
0.0,0.018731688,0.03222656,0.000201416,4.0
0.0,0.017523192,0.03222656,0.0,4.0
0.0,0.017523192,0.033032224,0.0,4.0
0.0,0.018530272,0.032025144,0.0,4.0
0.008660888,0.031823728,0.020343016,0.0,4.0
0.009466552,0.031622312,0.019940184,0.0,4.0
0.0100708,0.032025144,0.019537352,0.0,4.0
0.009265136,0.032427976,0.019335935999999998,0.0,4.0
0.010473632,0.03222656,0.017523192,0.0,4.0
0.010473632,0.02416992,0.006445312,0.0,4.0
0.011279296,0.024774168,0.00704956,0.0,4.0
0.009869384,0.026586912,0.007855224,0.000402832,4.0
0.010675048,0.027795408,0.009667967999999999,0.0,4.0
0.010473632,0.026788328,0.01107788,0.0,4.0
0.011279296,0.029809567999999998,0.01309204,0.0,4.0
0.011279296,0.029608152,0.014703368,0.0,4.0
0.011682128,0.029406736,0.013897704,0.0,4.0
0.011279296,0.02920532,0.014300535999999999,0.0,4.0
0.01107788,0.029406736,0.014703368,0.0,4.0
0.011883544,0.029809567999999998,0.015307616,0.0,4.0
0.010473632,0.030816648,0.015307616,0.0,4.0
0.010473632,0.030010984,0.015307616,0.0,4.0
0.010675048,0.029809567999999998,0.016314696,0.0,4.0
0.01107788,0.029809567999999998,0.01611328,0.0,4.0
0.000805664,0.013897704,0.040484616,0.018328856,5.0
0.0,0.012689208,0.041088864,0.018530272,5.0
0.0,0.013293456,0.040887448,0.018328856,5.0
0.0,0.014501952,0.0402832,0.018127439999999998,5.0
0.0,0.01409912,0.041088864,0.017523192,5.0
0.003424072,0.012487792,0.040081784,0.019940184,5.0
0.002215576,0.013897704,0.039678951999999997,0.019940184,5.0
0.00302124,0.013696288,0.039074704,0.020947264,5.0
0.002618408,0.01409912,0.039880368,0.019940184,5.0
0.00402832,0.013293456,0.040081784,0.019940184,5.0
0.0,0.009466552,0.03323364,0.023968503999999998,5.0
0.0,0.011279296,0.036053464,0.021954344,5.0
0.0024169919999999998,0.014300535999999999,0.032830808,0.022961424,5.0
0.001611328,0.014904783999999999,0.033032224,0.023565672,5.0
0.000201416,0.01409912,0.033636472,0.02316284,5.0
0.000201416,0.013696288,0.0352478,0.023968503999999998,5.0
0.0012084959999999999,0.01309204,0.0352478,0.024975584,5.0
0.001611328,0.014501952,0.035449216,0.023968503999999998,5.0
0.001611328,0.01309204,0.034442136,0.023968503999999998,5.0
0.001812744,0.013494872,0.034442136,0.023767088,5.0
0.0,0.013696288,0.035046384,0.024774168,5.0
0.0,0.012890624,0.0352478,0.024975584,5.0
0.0,0.013494872,0.035449216,0.024975584,5.0
0.0,0.012890624,0.0352478,0.02416992,5.0
0.0,0.013897704,0.0352478,0.024371336,5.0
