1,2,3,4,Posture,Dataset
0.017724609375,0.0072509765625,0.019335937499999997,0.014501953125,3.0,0.0
0.018530273437499998,0.00322265625,0.0201416015625,0.015307617187499999,3.0,0.0
0.018530273437499998,0.009667968749999999,0.019335937499999997,0.014501953125,3.0,0.0
0.019335937499999997,0.0104736328125,0.019335937499999997,0.0104736328125,3.0,0.0
0.018530273437499998,0.011279296874999999,0.019335937499999997,0.014501953125,3.0,0.0
0.020947265625,0.011279296874999999,0.0201416015625,0.015307617187499999,3.0,0.0
0.017724609375,0.008056640625,0.020947265625,0.0120849609375,3.0,0.0
0.018530273437499998,0.009667968749999999,0.019335937499999997,0.0120849609375,3.0,0.0
0.018530273437499998,0.0088623046875,0.019335937499999997,0.013696289062499999,3.0,0.0
0.01611328125,0.0072509765625,0.019335937499999997,0.0120849609375,3.0,0.0
0.01611328125,0.0120849609375,0.023364257812499997,0.013696289062499999,3.0,1.0
0.014501953125,0.0104736328125,0.024169921875,0.014501953125,3.0,1.0
0.015307617187499999,0.009667968749999999,0.023364257812499997,0.012890625,3.0,1.0
0.015307617187499999,0.009667968749999999,0.020947265625,0.013696289062499999,3.0,1.0
0.015307617187499999,0.009667968749999999,0.0249755859375,0.0120849609375,3.0,1.0
0.015307617187499999,0.011279296874999999,0.02578125,0.013696289062499999,3.0,1.0
0.014501953125,0.0088623046875,0.02578125,0.013696289062499999,3.0,1.0
0.014501953125,0.009667968749999999,0.0249755859375,0.0120849609375,3.0,1.0
0.013696289062499999,0.0169189453125,0.0249755859375,0.01611328125,3.0,1.0
0.015307617187499999,0.0104736328125,0.026586914062499998,0.014501953125,3.0,1.0
0.022558593749999998,0.0072509765625,0.0378662109375,0.0249755859375,3.0,2.0
0.0201416015625,0.0056396484374999995,0.0378662109375,0.0298095703125,3.0,2.0
0.023364257812499997,0.0072509765625,0.0378662109375,0.027392578124999997,3.0,2.0
0.022558593749999998,0.008056640625,0.038671874999999994,0.027392578124999997,3.0,2.0
0.022558593749999998,0.0088623046875,0.04189453125,0.0281982421875,3.0,2.0
0.024169921875,0.0072509765625,0.038671874999999994,0.0281982421875,3.0,2.0
0.0217529296875,0.0088623046875,0.038671874999999994,0.027392578124999997,3.0,2.0
0.022558593749999998,0.0072509765625,0.038671874999999994,0.0281982421875,3.0,2.0
0.0217529296875,0.009667968749999999,0.041088867187499996,0.0281982421875,3.0,2.0
0.02578125,0.0088623046875,0.0394775390625,0.027392578124999997,3.0,2.0
0.0362548828125,0.012890625,0.049145507812499996,0.00322265625,3.0,3.0
0.038671874999999994,0.0120849609375,0.0443115234375,0.001611328125,3.0,3.0
0.037060546874999996,0.012890625,0.03544921875,0.001611328125,3.0,3.0
0.03544921875,0.011279296874999999,0.0394775390625,0.0,3.0,3.0
0.0346435546875,0.0120849609375,0.0394775390625,0.00322265625,3.0,3.0
0.033032226562499996,0.0104736328125,0.0394775390625,0.009667968749999999,3.0,3.0
0.030615234374999998,0.011279296874999999,0.0394775390625,0.0064453125,3.0,3.0
0.020947265625,0.0120849609375,0.0394775390625,0.0064453125,3.0,3.0
0.015307617187499999,0.0120849609375,0.0443115234375,0.0064453125,3.0,3.0
0.01611328125,0.011279296874999999,0.0394775390625,0.0072509765625,3.0,3.0
0.018530273437499998,0.01611328125,0.0322265625,0.009667968749999999,3.0,4.0
0.0201416015625,0.01611328125,0.02900390625,0.008056640625,3.0,4.0
0.019335937499999997,0.01611328125,0.033837890625,0.011279296874999999,3.0,4.0
0.019335937499999997,0.015307617187499999,0.0298095703125,0.011279296874999999,3.0,4.0
0.018530273437499998,0.015307617187499999,0.0314208984375,0.011279296874999999,3.0,4.0
0.018530273437499998,0.017724609375,0.0281982421875,0.0072509765625,3.0,4.0
0.019335937499999997,0.01611328125,0.0298095703125,0.009667968749999999,3.0,4.0
0.0217529296875,0.015307617187499999,0.0298095703125,0.0120849609375,3.0,4.0
0.018530273437499998,0.01611328125,0.030615234374999998,0.0104736328125,3.0,4.0
0.0169189453125,0.0169189453125,0.0298095703125,0.009667968749999999,3.0,4.0
0.014501953125,0.013696289062499999,0.0362548828125,0.013696289062499999,3.0,5.0
0.014501953125,0.01611328125,0.037060546874999996,0.0120849609375,3.0,5.0
0.013696289062499999,0.01611328125,0.0346435546875,0.012890625,3.0,5.0
0.014501953125,0.015307617187499999,0.03544921875,0.011279296874999999,3.0,5.0
0.013696289062499999,0.015307617187499999,0.037060546874999996,0.0088623046875,3.0,5.0
0.0120849609375,0.015307617187499999,0.037060546874999996,0.0104736328125,3.0,5.0
0.013696289062499999,0.015307617187499999,0.0362548828125,0.012890625,3.0,5.0
0.013696289062499999,0.012890625,0.0362548828125,0.0120849609375,3.0,5.0
0.0072509765625,0.015307617187499999,0.0362548828125,0.013696289062499999,3.0,5.0
0.013696289062499999,0.01611328125,0.0362548828125,0.011279296874999999,3.0,5.0
0.015307617187499999,0.01611328125,0.037060546874999996,0.013696289062499999,3.0,6.0
0.0169189453125,0.015307617187499999,0.03544921875,0.0056396484374999995,3.0,6.0
0.01611328125,0.0169189453125,0.037060546874999996,0.011279296874999999,3.0,6.0
0.018530273437499998,0.01611328125,0.0346435546875,0.012890625,3.0,6.0
0.01611328125,0.015307617187499999,0.033032226562499996,0.012890625,3.0,6.0
0.014501953125,0.0169189453125,0.0314208984375,0.013696289062499999,3.0,6.0
0.0169189453125,0.01611328125,0.0346435546875,0.0120849609375,3.0,6.0
0.015307617187499999,0.015307617187499999,0.0346435546875,0.0088623046875,3.0,6.0
0.0104736328125,0.015307617187499999,0.0322265625,0.0104736328125,3.0,6.0
0.014501953125,0.013696289062499999,0.033032226562499996,0.0104736328125,3.0,6.0
0.013696289062499999,0.014501953125,0.04189453125,0.017724609375,3.0,7.0
0.018530273437499998,0.011279296874999999,0.041088867187499996,0.01611328125,3.0,7.0
0.0120849609375,0.0120849609375,0.04189453125,0.019335937499999997,3.0,7.0
0.013696289062499999,0.012890625,0.042700195312499994,0.018530273437499998,3.0,7.0
0.012890625,0.012890625,0.04189453125,0.017724609375,3.0,7.0
0.014501953125,0.013696289062499999,0.040283203125,0.0169189453125,3.0,7.0
0.023364257812499997,0.013696289062499999,0.02900390625,0.0072509765625,3.0,7.0
0.018530273437499998,0.009667968749999999,0.033032226562499996,0.012890625,3.0,7.0
0.019335937499999997,0.009667968749999999,0.0394775390625,0.0169189453125,3.0,7.0
0.0249755859375,0.008056640625,0.040283203125,0.004833984374999999,3.0,7.0
0.018530273437499998,0.0104736328125,0.0394775390625,0.0072509765625,3.0,8.0
0.019335937499999997,0.0120849609375,0.040283203125,0.0056396484374999995,3.0,8.0
0.020947265625,0.008056640625,0.0378662109375,0.009667968749999999,3.0,8.0
0.019335937499999997,0.009667968749999999,0.0394775390625,0.0056396484374999995,3.0,8.0
0.0201416015625,0.009667968749999999,0.04189453125,0.009667968749999999,3.0,8.0
0.018530273437499998,0.013696289062499999,0.0394775390625,0.008056640625,3.0,8.0
0.0201416015625,0.0072509765625,0.04189453125,0.0072509765625,3.0,8.0
0.019335937499999997,0.008056640625,0.04189453125,0.0072509765625,3.0,8.0
0.0201416015625,0.009667968749999999,0.04189453125,0.0088623046875,3.0,8.0
0.02578125,0.0104736328125,0.038671874999999994,0.004833984374999999,3.0,8.0
0.0249755859375,0.0120849609375,0.0346435546875,0.0056396484374999995,3.0,9.0
0.0249755859375,0.0120849609375,0.03544921875,0.0104736328125,3.0,9.0
0.0249755859375,0.013696289062499999,0.03544921875,0.004833984374999999,3.0,9.0
0.026586914062499998,0.0104736328125,0.033837890625,0.0064453125,3.0,9.0
0.027392578124999997,0.0120849609375,0.033837890625,0.0056396484374999995,3.0,9.0
0.027392578124999997,0.011279296874999999,0.0346435546875,0.0072509765625,3.0,9.0
0.026586914062499998,0.014501953125,0.03544921875,0.0064453125,3.0,9.0
0.0249755859375,0.012890625,0.033837890625,0.0064453125,3.0,9.0
0.026586914062499998,0.012890625,0.0346435546875,0.0056396484374999995,3.0,9.0
0.0281982421875,0.011279296874999999,0.033032226562499996,0.0056396484374999995,3.0,9.0
0.019750976562499998,0.0120849609375,0.03406575520833333,0.012109374999999999,3.0,mean
3.619515165990713e-05,9.670184583080051e-06,4.8801850299445935e-05,4.2938991468779873e-05,0.0,var
0.0072509765625,0.00322265625,0.019335937499999997,0.0,3.0,min
0.038671874999999994,0.017724609375,0.049145507812499996,0.0298095703125,3.0,max
