1,2,3,4,Posture,Dataset
0.015307617187499999,0.020947265625,0.026586914062499998,0.0217529296875,2.0,0.0
0.01611328125,0.020947265625,0.024169921875,0.020947265625,2.0,0.0
0.0104736328125,0.0201416015625,0.0217529296875,0.019335937499999997,2.0,0.0
0.015307617187499999,0.022558593749999998,0.022558593749999998,0.024169921875,2.0,0.0
0.015307617187499999,0.015307617187499999,0.022558593749999998,0.018530273437499998,2.0,0.0
0.015307617187499999,0.0201416015625,0.024169921875,0.019335937499999997,2.0,0.0
0.015307617187499999,0.024169921875,0.0217529296875,0.019335937499999997,2.0,0.0
0.014501953125,0.020947265625,0.0217529296875,0.014501953125,2.0,0.0
0.015307617187499999,0.020947265625,0.023364257812499997,0.015307617187499999,2.0,0.0
0.015307617187499999,0.020947265625,0.0249755859375,0.019335937499999997,2.0,0.0
0.018530273437499998,0.0217529296875,0.026586914062499998,0.0120849609375,2.0,1.0
0.015307617187499999,0.024169921875,0.02900390625,0.0088623046875,2.0,1.0
0.0201416015625,0.024169921875,0.030615234374999998,0.0120849609375,2.0,1.0
0.01611328125,0.022558593749999998,0.026586914062499998,0.01611328125,2.0,1.0
0.0169189453125,0.0217529296875,0.027392578124999997,0.012890625,2.0,1.0
0.0169189453125,0.023364257812499997,0.02900390625,0.013696289062499999,2.0,1.0
0.020947265625,0.023364257812499997,0.027392578124999997,0.009667968749999999,2.0,1.0
0.018530273437499998,0.023364257812499997,0.0314208984375,0.012890625,2.0,1.0
0.017724609375,0.0217529296875,0.0298095703125,0.011279296874999999,2.0,1.0
0.018530273437499998,0.022558593749999998,0.0314208984375,0.013696289062499999,2.0,1.0
0.015307617187499999,0.020947265625,0.024169921875,0.015307617187499999,2.0,2.0
0.0169189453125,0.023364257812499997,0.02578125,0.014501953125,2.0,2.0
0.015307617187499999,0.0217529296875,0.02578125,0.014501953125,2.0,2.0
0.015307617187499999,0.0201416015625,0.0249755859375,0.013696289062499999,2.0,2.0
0.01611328125,0.0217529296875,0.02578125,0.013696289062499999,2.0,2.0
0.014501953125,0.022558593749999998,0.0249755859375,0.014501953125,2.0,2.0
0.015307617187499999,0.018530273437499998,0.02578125,0.013696289062499999,2.0,2.0
0.015307617187499999,0.013696289062499999,0.02578125,0.01611328125,2.0,2.0
0.01611328125,0.012890625,0.024169921875,0.017724609375,2.0,2.0
0.015307617187499999,0.015307617187499999,0.0249755859375,0.017724609375,2.0,2.0
0.012890625,0.022558593749999998,0.027392578124999997,0.0169189453125,2.0,3.0
0.0120849609375,0.020947265625,0.02578125,0.01611328125,2.0,3.0
0.0104736328125,0.0217529296875,0.027392578124999997,0.01611328125,2.0,3.0
0.014501953125,0.0217529296875,0.026586914062499998,0.019335937499999997,2.0,3.0
0.015307617187499999,0.0217529296875,0.024169921875,0.01611328125,2.0,3.0
0.013696289062499999,0.0217529296875,0.027392578124999997,0.013696289062499999,2.0,3.0
0.013696289062499999,0.020947265625,0.0281982421875,0.0169189453125,2.0,3.0
0.013696289062499999,0.020947265625,0.026586914062499998,0.01611328125,2.0,3.0
0.012890625,0.022558593749999998,0.026586914062499998,0.0169189453125,2.0,3.0
0.014501953125,0.0217529296875,0.026586914062499998,0.011279296874999999,2.0,3.0
0.012890625,0.0201416015625,0.02900390625,0.015307617187499999,2.0,4.0
0.012890625,0.018530273437499998,0.0281982421875,0.015307617187499999,2.0,4.0
0.012890625,0.019335937499999997,0.030615234374999998,0.0169189453125,2.0,4.0
0.011279296874999999,0.019335937499999997,0.0281982421875,0.013696289062499999,2.0,4.0
0.0120849609375,0.01611328125,0.0281982421875,0.013696289062499999,2.0,4.0
0.013696289062499999,0.019335937499999997,0.0281982421875,0.017724609375,2.0,4.0
0.0120849609375,0.018530273437499998,0.0281982421875,0.0169189453125,2.0,4.0
0.0120849609375,0.0201416015625,0.0281982421875,0.0169189453125,2.0,4.0
