1,2,3,4,Posture
0.019940184,0.017321776,0.020947264,0.003826904,1.0
0.02215576,0.015509031999999999,0.019940184,0.004431152,1.0
0.018328856,0.016717528,0.021551512,0.0042297359999999996,1.0
0.015509031999999999,0.016918943999999998,0.021350096,0.00402832,1.0
0.015911864,0.016918943999999998,0.02215576,0.003424072,1.0
165.1762262,0.016918943999999998,0.024371336,0.0050354,1.0
0.016516112,0.016314696,0.024774168,0.00402832,1.0
163.16307328,0.018127439999999998,0.023767088,0.004632568,1.0
0.017523192,0.016717528,0.02416992,0.0048339839999999995,1.0
0.017724608,0.01712036,0.023767088,0.0050354,1.0
134.962214872,0.014501952,0.023767088,0.008862304,1.0
0.013494872,0.016918943999999998,0.022760007999999998,0.00704956,1.0
0.014904783999999999,0.016516112,0.023364256,0.007250976,1.0
0.014501952,0.01712036,0.023767088,0.007653808,1.0
0.01309204,0.01712036,0.02215576,0.007855224,1.0
161.149718944,0.016717528,0.025781248,0.0048339839999999995,1.0
0.018127439999999998,0.016717528,0.025781248,0.0048339839999999995,1.0
0.01611328,0.017523192,0.025176999999999998,0.004632568,1.0
0.019537352,0.017523192,0.024975584,0.004431152,1.0
0.015911864,0.017523192,0.024774168,0.005236816,1.0
171.221123192,0.017724608,0.024572752,0.0050354,1.0
0.01611328,0.016918943999999998,0.025579832,0.00402832,1.0
149.062341952,0.016717528,0.024774168,0.004632568,1.0
0.015509031999999999,0.01712036,0.025176999999999998,0.006243896,1.0
0.014904783999999999,0.016918943999999998,0.024774168,0.005236816,1.0
0.013696288,0.015911864,0.024774168,0.004632568,2.0
0.013696288,0.015307616,0.02316284,0.003625488,2.0
0.013494872,0.016516112,0.023767088,0.004431152,2.0
0.013494872,0.017523192,0.025579832,0.002819824,2.0
0.011883544,0.017321776,0.024371336,0.005639648,2.0
0.0012084959999999999,0.018530272,0.030615232,0.0,2.0
0.000402832,0.017926024,0.032025144,0.0,2.0
0.0,0.015911864,0.033435056,0.001611328,2.0
0.0,0.017926024,0.035046384,0.0,2.0
0.0012084959999999999,0.019738768,0.035852048,0.0,2.0
0.001611328,0.01712036,0.027392576,0.000402832,2.0
0.002618408,0.016717528,0.026788328,0.001611328,2.0
0.001409912,0.017523192,0.027593992,0.0,2.0
0.0024169919999999998,0.016918943999999998,0.026788328,0.0,2.0
0.001409912,0.01712036,0.026788328,0.0,2.0
0.0,0.01712036,0.03222656,0.000402832,2.0
0.0,0.016314696,0.03121948,0.000402832,2.0
0.0,0.017523192,0.031420896,0.0,2.0
0.0,0.01712036,0.031420896,0.0,2.0
0.0,0.017321776,0.030816648,0.0,2.0
0.000201416,0.01712036,0.030615232,0.0,2.0
0.0,0.016918943999999998,0.030413816,0.000402832,2.0
0.0,0.016717528,0.030816648,0.0,2.0
0.0,0.017321776,0.03424072,0.0,2.0
0.0,0.026989744,0.0352478,0.000402832,2.0
0.0,0.030413816,0.035449216,0.0,3.0
0.000805664,0.030413816,0.0352478,0.000805664,3.0
0.0,0.029406736,0.035650632,0.000402832,3.0
0.0006042479999999999,0.030615232,0.035852048,0.0,3.0
0.0,0.029809567999999998,0.036254879999999996,0.0,3.0
2.5177e-05,0.024371336,0.034442136,0.0,3.0
0.0,0.024371336,0.034442136,0.000805664,3.0
0.0,0.025176999999999998,0.0352478,0.0,3.0
0.0,0.025579832,0.034039304,0.0,3.0
0.0,0.026586912,0.033636472,0.0,3.0
0.000201416,0.020745848,0.033435056,0.0,3.0
0.0,0.020343016,0.033032224,0.0,3.0
0.000201416,0.019537352,0.032025144,0.0,3.0
0.0,0.029003904,0.031018063999999998,0.000201416,3.0
0.000402832,0.02719116,0.0352478,0.000402832,3.0
0.0,0.017523192,0.035449216,0.0,3.0
0.000805664,0.017724608,0.035852048,0.0,3.0
0.0,0.016516112,0.035650632,0.000201416,3.0
0.000201416,0.017321776,0.035852048,0.0,3.0
0.000201416,0.017321776,0.0352478,0.0,3.0
0.0,0.018328856,0.032629392,0.0,3.0
0.0,0.017926024,0.034039304,0.000201416,3.0
0.000201416,0.017523192,0.035449216,0.0,3.0
0.0012084959999999999,0.017926024,0.033032224,0.000402832,3.0
0.0,0.017321776,0.031018063999999998,0.0,3.0
0.010876464,0.027392576,0.0,0.0,4.0
0.010473632,0.027392576,0.0,0.000201416,4.0
