1,2,3,4,Posture
153.090863368,0.009667967999999999,0.018328856,0.017523192,1.0
0.0151062,0.009667967999999999,0.019335935999999998,0.017321776,1.0
149.062744784,0.010473632,0.018933104,0.017724608,1.0
0.014703368,0.009265136,0.019335935999999998,0.018530272,1.0
0.014300535999999999,0.009466552,0.01913452,0.018328856,1.0
145.035230448,0.0100708,0.01913452,0.018933104,1.0
0.014300535999999999,0.010473632,0.018933104,0.018530272,1.0
0.014501952,0.009265136,0.020544432,0.01913452,1.0
0.015710448,0.010473632,0.01913452,0.018530272,1.0
0.014904783999999999,0.009063719999999999,0.01913452,0.017523192,1.0
165.178441776,0.010473632,0.018933104,0.018933104,1.0
0.017724608,0.009667967999999999,0.018731688,0.018731688,1.0
0.015911864,0.009869384,0.018530272,0.019335935999999998,1.0
0.017321776,0.009466552,0.018328856,0.019335935999999998,1.0
0.017523192,0.009869384,0.018530272,0.019537352,1.0
173.235283192,0.009667967999999999,0.019335935999999998,0.018731688,1.0
0.017523192,0.01107788,0.019335935999999998,0.020947264,1.0
0.016717528,0.010272216,0.0201416,0.019940184,1.0
0.01712036,0.009265136,0.019738768,0.019940184,1.0
0.017926024,0.010876464,0.018933104,0.020947264,1.0
177.264610272,0.009869384,0.019940184,0.0201416,1.0
0.018127439999999998,0.009466552,0.019537352,0.019940184,1.0
0.018328856,0.009466552,0.019335935999999998,0.020343016,1.0
0.016717528,0.009466552,0.019940184,0.020343016,1.0
0.017321776,0.009466552,0.018933104,0.0201416,1.0
0.000125885,0.024774168,0.044714352,0.0,2.0
0.000201416,0.027593992,0.045117184,0.000201416,2.0
0.000805664,0.029003904,0.045520015999999996,0.000402832,2.0
0.000201416,0.030615232,0.04431152,0.0,2.0
0.0,0.034643552,0.036456296,0.0,2.0
0.0,0.025982664,0.032427976,0.0,2.0
0.000402832,0.025378416,0.032830808,0.0,2.0
0.0,0.024774168,0.033837887999999997,0.000201416,2.0
0.0,0.024371336,0.03323364,0.0,2.0
0.000201416,0.024774168,0.032830808,0.000805664,2.0
0.0,0.022760007999999998,0.0402832,0.0,2.0
0.0,0.022760007999999998,0.038470456,0.000201416,2.0
0.000805664,0.023968503999999998,0.038873288,0.000402832,2.0
0.0,0.022558592,0.03927612,0.0,2.0
0.000201416,0.022357176,0.039074704,0.0,2.0
0.000805664,0.02215576,0.038470456,0.000201416,2.0
0.0,0.02316284,0.038470456,0.0,2.0
0.000201416,0.02215576,0.038671871999999996,0.000805664,2.0
0.0,0.021350096,0.038470456,0.0,2.0
0.0,0.021954344,0.038873288,0.0,2.0
0.000125885,0.022357176,0.038873288,0.000201416,2.0
0.0,0.021752928,0.040081784,0.0,2.0
0.000201416,0.02215576,0.03927612,0.0,2.0
0.0,0.021350096,0.03927612,0.0,2.0
0.0,0.02215576,0.038671871999999996,0.0,2.0
0.0,0.014703368,0.025982664,0.0,3.0
0.000201416,0.01409912,0.026989744,0.0,3.0
