1,2,3,4,Posture
0.008660888,0.011279296,0.018127439999999998,0.013696288,1.0
0.007855224,0.011480712,0.018328856,0.0151062,1.0
0.00805664,0.011279296,0.018530272,0.014904783999999999,1.0
0.008459471999999999,0.01107788,0.01913452,0.014300535999999999,1.0
0.008258056,0.011682128,0.018328856,0.014703368,1.0
0.008862304,0.012890624,0.018328856,0.015307616,1.0
0.00805664,0.010876464,0.018328856,0.014904783999999999,1.0
0.007855224,0.010675048,0.01712036,0.014703368,1.0
0.00805664,0.01107788,0.017724608,0.014300535999999999,1.0
0.008862304,0.011279296,0.018933104,0.014904783999999999,1.0
0.008459471999999999,0.010675048,0.018933104,0.01611328,1.0
0.007855224,0.010473632,0.018731688,0.0151062,1.0
0.007653808,0.011480712,0.018731688,0.015710448,1.0
0.007855224,0.010473632,0.019335935999999998,0.01611328,1.0
0.008258056,0.010675048,0.019738768,0.014703368,1.0
0.008660888,0.010876464,0.016918943999999998,0.015911864,1.0
0.007855224,0.010675048,0.017321776,0.015307616,1.0
0.008258056,0.011279296,0.016918943999999998,0.016314696,1.0
0.008459471999999999,0.01107788,0.01712036,0.016717528,1.0
0.008258056,0.010876464,0.017724608,0.01611328,1.0
0.00805664,0.010473632,0.018127439999999998,0.015911864,1.0
0.00805664,0.010876464,0.018530272,0.016314696,1.0
0.008459471999999999,0.010473632,0.018127439999999998,0.015710448,1.0
0.007855224,0.010473632,0.017724608,0.016314696,1.0
0.008258056,0.010272216,0.017523192,0.015509031999999999,1.0
0.0,0.023364256,0.037060544,0.0,2.0
0.0,0.022760007999999998,0.036254879999999996,0.0,2.0
0.0,0.022961424,0.036254879999999996,0.0,2.0
0.0,0.022760007999999998,0.036456296,0.0,2.0
0.0,0.023565672,0.037463376,0.0,2.0
0.0,0.024774168,0.039074704,0.0,2.0
0.0,0.024975584,0.038671871999999996,0.0,2.0
0.0,0.026586912,0.036053464,0.0,2.0
0.0,0.026586912,0.037060544,0.0,2.0
0.0,0.026989744,0.036053464,0.0,2.0
0.0,0.025781248,0.037060544,0.0,2.0
0.0,0.026788328,0.03826904,0.0,2.0
0.0,0.02618408,0.03826904,0.0,2.0
0.0,0.025781248,0.037664792,0.0,2.0
0.0,0.026586912,0.036859128,0.0,2.0
0.0,0.025579832,0.037866208,0.0,2.0
0.0,0.024774168,0.03726196,0.0,2.0
0.0,0.026989744,0.036859128,0.0,2.0
0.0,0.025378416,0.038671871999999996,0.0,2.0
0.0,0.024774168,0.038671871999999996,0.0,2.0
0.0,0.023968503999999998,0.03927612,0.0,2.0
0.0,0.023968503999999998,0.0402832,0.0,2.0
0.0,0.023968503999999998,0.039477536,0.0,2.0
0.0,0.023767088,0.03927612,0.0,2.0
0.0,0.02416992,0.040484616,0.0,2.0
0.0,0.010876464,0.018933104,0.0,3.0
0.0,0.010675048,0.0201416,0.0,3.0
0.0,0.011682128,0.0201416,0.0,3.0
0.0,0.010675048,0.0201416,0.0,3.0
0.0,0.01107788,0.019335935999999998,0.0,3.0
0.0,0.01208496,0.01913452,0.0,3.0
0.0,0.012689208,0.018933104,0.0,3.0
0.0,0.01208496,0.018731688,0.0,3.0
0.0,0.011682128,0.01913452,0.0,3.0
0.0,0.011883544,0.01913452,0.0,3.0
0.0,0.012890624,0.019537352,0.0,3.0
0.0,0.011883544,0.018328856,0.0,3.0
0.0,0.01208496,0.018731688,0.0,3.0
0.0,0.01208496,0.018530272,0.0,3.0
0.0,0.011682128,0.019537352,0.0,3.0
0.0,0.011279296,0.021752928,0.0,3.0
0.0,0.010876464,0.021350096,0.0,3.0
0.0,0.010876464,0.020544432,0.0,3.0
0.0,0.012286376,0.02114868,0.0,3.0
0.0,0.010272216,0.0201416,0.0,3.0
0.0,0.010876464,0.020745848,0.0,3.0
0.0,0.010272216,0.02114868,0.0,3.0
0.0,0.010876464,0.021752928,0.0,3.0
0.0,0.010272216,0.022558592,0.0,3.0
0.0,0.011682128,0.021752928,0.0,3.0
0.016717528,0.0042297359999999996,0.0006042479999999999,0.008660888,4.0
0.016314696,0.003625488,0.003222656,0.008862304,4.0
0.016717528,0.003826904,0.00201416,0.008660888,4.0
0.016314696,0.00402832,0.002215576,0.008660888,4.0
0.01611328,0.002215576,0.00201416,0.008660888,4.0
0.015509031999999999,0.0050354,0.002215576,0.006848144,4.0
0.015911864,0.004632568,0.00302124,0.007855224,4.0
0.01611328,0.0048339839999999995,0.0024169919999999998,0.00805664,4.0
0.014300535999999999,0.0050354,0.0024169919999999998,0.006445312,4.0
0.015710448,0.005236816,0.00302124,0.00604248,4.0
0.015509031999999999,0.006445312,0.00201416,0.005639648,4.0
0.015710448,0.00704956,0.0012084959999999999,0.004632568,4.0
0.016717528,0.006243896,0.00100708,0.003826904,4.0
0.01611328,0.006243896,0.0,0.003424072,4.0
0.016717528,0.00604248,0.0,0.005639648,4.0
0.013696288,0.00704956,0.011682128,0.0048339839999999995,4.0
0.014501952,0.006848144,0.010876464,0.006445312,4.0
0.014904783999999999,0.00805664,0.011279296,0.005841064,4.0
0.013897704,0.006848144,0.01107788,0.00604248,4.0
0.014300535999999999,0.007250976,0.011480712,0.005438232,4.0
0.014904783999999999,0.00805664,0.010272216,0.006646728,4.0
0.014904783999999999,0.0074523919999999995,0.010272216,0.007250976,4.0
0.01611328,0.00805664,0.0100708,0.007653808,4.0
0.01409912,0.00704956,0.010876464,0.007250976,4.0
0.01409912,0.007250976,0.010876464,0.006445312,4.0
0.0048339839999999995,0.0,0.024371336,0.011883544,5.0
0.004431152,0.0,0.025781248,0.012286376,5.0
0.004431152,0.0,0.024572752,0.01208496,5.0
0.004632568,0.0,0.024975584,0.01208496,5.0
0.004431152,0.000201416,0.024975584,0.01107788,5.0
0.005639648,0.0,0.025781248,0.010675048,5.0
0.004431152,0.0,0.025176999999999998,0.011279296,5.0
0.005639648,0.0,0.026385496,0.011279296,5.0
0.005438232,0.0,0.025982664,0.011682128,5.0
0.004632568,0.0,0.02618408,0.01107788,5.0
0.005438232,0.0,0.028802488,0.009869384,5.0
0.004632568,0.0,0.028601071999999998,0.010272216,5.0
0.006243896,0.0,0.028802488,0.0100708,5.0
0.005438232,0.0,0.028802488,0.011480712,5.0
0.00604248,0.0,0.028601071999999998,0.010473632,5.0
0.005236816,0.0,0.028601071999999998,0.011480712,5.0
0.005639648,0.000402832,0.029003904,0.011279296,5.0
0.0048339839999999995,0.000402832,0.027996824,0.011480712,5.0
0.005236816,0.0,0.028802488,0.011480712,5.0
0.005438232,0.0,0.028601071999999998,0.01107788,5.0
0.005841064,0.0,0.02819824,0.011883544,5.0
0.005841064,0.0,0.028802488,0.011883544,5.0
0.006445312,0.0,0.029406736,0.011883544,5.0
0.005841064,0.0,0.02920532,0.011883544,5.0
0.005841064,0.0,0.028802488,0.012689208,5.0
