1,2,3,4,Posture
0.011279296,0.013696288,0.01309204,0.01712036,1.0
0.011682128,0.012487792,0.014703368,0.017926024,1.0
0.010876464,0.013897704,0.014501952,0.017523192,1.0
0.010876464,0.013293456,0.014300535999999999,0.016314696,1.0
0.011480712,0.014300535999999999,0.014904783999999999,0.018127439999999998,1.0
0.011279296,0.01409912,0.015509031999999999,0.018328856,1.0
0.010675048,0.013293456,0.015307616,0.017321776,1.0
0.010876464,0.013696288,0.015710448,0.017724608,1.0
0.010473632,0.014501952,0.0151062,0.018328856,1.0
0.01107788,0.014300535999999999,0.014300535999999999,0.017724608,1.0
0.011480712,0.013494872,0.014501952,0.017523192,1.0
0.01107788,0.014501952,0.0151062,0.017724608,1.0
0.011682128,0.01409912,0.01611328,0.017724608,1.0
0.01107788,0.014300535999999999,0.014703368,0.017724608,1.0
0.01107788,0.013494872,0.015307616,0.018530272,1.0
0.011682128,0.01409912,0.0151062,0.018530272,1.0
0.011480712,0.013897704,0.0151062,0.017724608,1.0
0.011480712,0.014904783999999999,0.015307616,0.017926024,1.0
0.01107788,0.015307616,0.014904783999999999,0.017724608,1.0
0.011682128,0.014703368,0.013897704,0.018933104,1.0
0.01107788,0.01409912,0.015509031999999999,0.017724608,1.0
0.012487792,0.014501952,0.0151062,0.017926024,1.0
0.012689208,0.014703368,0.015509031999999999,0.018933104,1.0
0.01208496,0.013494872,0.0151062,0.018933104,1.0
0.012890624,0.015307616,0.015710448,0.018731688,1.0
0.0,0.015911864,0.022357176,0.0,2.0
0.0,0.017523192,0.023364256,0.0,2.0
0.0,0.015710448,0.02316284,0.0,2.0
0.0,0.016918943999999998,0.023565672,0.0,2.0
0.0,0.01611328,0.02316284,0.0,2.0
0.0,0.023968503999999998,0.026989744,0.0,2.0
0.0,0.013696288,0.025781248,0.0,2.0
0.0,0.01309204,0.02416992,0.0,2.0
0.0,0.013494872,0.02416992,0.0,2.0
0.0,0.012689208,0.02416992,0.0,2.0
0.0,0.014501952,0.02316284,0.0,2.0
0.0,0.013494872,0.023565672,0.0,2.0
0.0,0.013897704,0.023364256,0.0,2.0
0.0,0.014300535999999999,0.023968503999999998,0.0,2.0
0.0,0.014300535999999999,0.023364256,0.0,2.0
0.0,0.01409912,0.023968503999999998,0.0,2.0
0.0,0.01409912,0.024371336,0.0,2.0
0.0,0.014300535999999999,0.024572752,0.0,2.0
0.0,0.01409912,0.023968503999999998,0.0,2.0
0.0,0.014501952,0.023968503999999998,0.0,2.0
0.0,0.013494872,0.024774168,0.0,2.0
0.0,0.014300535999999999,0.024572752,0.0,2.0
0.0,0.013293456,0.024975584,0.0,2.0
0.0,0.013897704,0.024774168,0.0,2.0
0.0,0.01409912,0.023968503999999998,0.0,2.0
0.0,0.010876464,0.014501952,0.0,3.0
0.0,0.010876464,0.014904783999999999,0.0,3.0
0.0,0.011279296,0.014300535999999999,0.000201416,3.0
0.0,0.01107788,0.014501952,0.0,3.0
0.0,0.010473632,0.015710448,0.0,3.0
0.0,0.011480712,0.0151062,0.0,3.0
0.0,0.011279296,0.0151062,0.0,3.0
0.0,0.011682128,0.016918943999999998,0.0,3.0
0.0,0.011480712,0.015911864,0.0,3.0
0.0,0.010876464,0.015307616,0.0,3.0
0.0,0.011279296,0.0151062,0.0,3.0
0.0,0.011480712,0.016314696,0.0,3.0
0.0,0.010876464,0.016717528,0.0,3.0
0.0,0.010675048,0.016314696,0.0,3.0
0.0,0.011682128,0.016516112,0.0,3.0
0.000201416,0.011682128,0.015710448,0.0,3.0
0.0,0.01107788,0.01611328,0.0,3.0
0.0,0.01107788,0.016717528,0.0,3.0
0.0,0.011279296,0.016918943999999998,0.0,3.0
0.0,0.011279296,0.016717528,0.0,3.0
0.0,0.011480712,0.01913452,0.0,3.0
0.0,0.01208496,0.018933104,0.0,3.0
0.0,0.011279296,0.019335935999999998,0.0,3.0
0.0,0.011279296,0.018933104,0.0,3.0
0.0,0.010876464,0.019537352,0.0,3.0
0.009466552,0.013293456,0.012487792,0.01208496,4.0
0.010675048,0.012689208,0.011883544,0.01208496,4.0
0.009667967999999999,0.012890624,0.012487792,0.01208496,4.0
