1,2,3,4,Posture
0.0,0.016717528,0.031420896,0.0,3.0
0.0,0.016717528,0.031823728,0.0,3.0
0.0,0.016717528,0.031622312,0.0,3.0
0.0,0.015710448,0.032025144,0.0,3.0
0.0,0.01712036,0.032025144,0.0,3.0
0.0,0.014501952,0.037463376,0.0,3.0
0.0,0.015307616,0.03826904,0.0,3.0
0.0,0.016516112,0.036053464,0.0,3.0
0.0,0.014300535999999999,0.036859128,0.0,3.0
0.000805664,0.014501952,0.037060544,0.0,3.0
0.0,0.014501952,0.03826904,0.0,3.0
0.0,0.014703368,0.03726196,0.0,3.0
0.0,0.014501952,0.038067624,0.0,3.0
0.0,0.014501952,0.037463376,0.0,3.0
0.0,0.013897704,0.037060544,0.0,3.0
0.0,0.015307616,0.031622312,0.0,3.0
0.0,0.015509031999999999,0.033435056,0.0,3.0
0.0,0.01611328,0.033435056,0.0,3.0
0.0,0.015509031999999999,0.034039304,0.0,3.0
0.0,0.016314696,0.033636472,0.0,3.0
0.009869384,0.023968503999999998,0.03222656,0.010675048,4.0
0.0100708,0.023968503999999998,0.028802488,0.010272216,4.0
0.010272216,0.022760007999999998,0.033032224,0.011279296,4.0
0.011279296,0.022760007999999998,0.031018063999999998,0.011480712,4.0
0.010876464,0.02316284,0.031622312,0.010473632,4.0
0.011279296,0.022961424,0.033636472,0.010272216,4.0
0.011883544,0.02416992,0.030010984,0.007855224,4.0
0.012487792,0.023968503999999998,0.029406736,0.009265136,4.0
0.012487792,0.02416992,0.02920532,0.008660888,4.0
0.01107788,0.024774168,0.029406736,0.00704956,4.0
0.01107788,0.023565672,0.031018063999999998,0.008459471999999999,4.0
0.011279296,0.023968503999999998,0.031823728,0.008660888,4.0
0.010675048,0.023767088,0.030816648,0.00805664,4.0
0.011480712,0.023565672,0.031823728,0.008459471999999999,4.0
0.010876464,0.02416992,0.031622312,0.007653808,4.0
0.012487792,0.02316284,0.023364256,0.010272216,4.0
0.012286376,0.023364256,0.02316284,0.009466552,4.0
0.013293456,0.023767088,0.02316284,0.009265136,4.0
0.012890624,0.023565672,0.022558592,0.0100708,4.0
0.012890624,0.025579832,0.023565672,0.009265136,4.0
0.011480712,0.024774168,0.024975584,0.0100708,4.0
0.013696288,0.023968503999999998,0.024572752,0.010272216,4.0
0.010876464,0.02416992,0.026385496,0.011480712,4.0
0.010675048,0.023968503999999998,0.02416992,0.009869384,4.0
0.011480712,0.02416992,0.025579832,0.0100708,4.0
0.000201416,0.009667967999999999,0.0402832,0.019335935999999998,5.0
0.002819824,0.008862304,0.039678951999999997,0.019940184,5.0
0.002215576,0.009265136,0.038873288,0.020343016,5.0
0.001812744,0.008660888,0.040081784,0.01913452,5.0
0.000805664,0.008258056,0.038873288,0.019537352,5.0
0.002819824,0.009667967999999999,0.041894528,0.021350096,5.0
0.0024169919999999998,0.008459471999999999,0.041491696,0.021752928,5.0
0.002618408,0.009265136,0.041894528,0.020544432,5.0
0.001409912,0.008862304,0.042901608,0.020745848,5.0
0.001812744,0.009063719999999999,0.041693112,0.021752928,5.0
0.0024169919999999998,0.009265136,0.042901608,0.019940184,5.0
0.002215576,0.008660888,0.041693112,0.018731688,5.0
0.003222656,0.009063719999999999,0.042901608,0.019738768,5.0
0.002819824,0.009063719999999999,0.043103024,0.020343016,5.0
0.0024169919999999998,0.009265136,0.04229736,0.020947264,5.0
0.0024169919999999998,0.009869384,0.0453186,0.019738768,5.0
0.002618408,0.010272216,0.0453186,0.019940184,5.0
0.00302124,0.009265136,0.046124264,0.019940184,5.0
0.003222656,0.0100708,0.045721432,0.020745848,5.0
0.002215576,0.010272216,0.045721432,0.021350096,5.0
0.010473632,0.008660888,0.037463376,0.018127439999999998,5.0
0.00402832,0.009063719999999999,0.036657712,0.018328856,5.0
0.004632568,0.009667967999999999,0.036859128,0.019335935999999998,5.0
0.0042297359999999996,0.008660888,0.037060544,0.018328856,5.0
0.0048339839999999995,0.009265136,0.03726196,0.018328856,5.0
